[176, 166, 129, 121, 67, 62, 58, 52, 36, 34, 18, 15, 14, 14, 12, 11, 6, 4, 4, 1]
[231, 127, 116, 115, 113, 58, 45, 35, 27, 24, 23, 22, 22, 14, 11, 6, 4, 4, 2, 1]
[294, 169, 112, 88, 75, 51, 37, 37, 23, 22, 20, 17, 14, 14, 7, 7, 6, 4, 3]
[180, 163, 110, 88, 78, 72, 69, 52, 50, 38, 21, 16, 15, 10, 10, 9, 5, 5, 5, 4]
[178, 157, 95, 81, 76, 68, 58, 48, 43, 36, 36, 34, 33, 32, 5, 5, 5, 5, 3, 2]
[99, 92, 85, 85, 83, 82, 65, 65, 51, 50, 39, 38, 32, 31, 23, 21, 18, 15, 14, 12]
[177, 111, 100, 87, 85, 82, 82, 50, 33, 28, 26, 24, 22, 18, 18, 15, 15, 14, 12, 1]
[185, 145, 130, 117, 108, 67, 53, 51, 38, 35, 17, 16, 12, 9, 7, 2, 2, 2, 2, 2]
[154, 153, 123, 83, 80, 76, 69, 68, 52, 30, 27, 21, 20, 14, 11, 7, 4, 4, 3, 1]
[108, 108, 105, 69, 62, 61, 57, 51, 51, 50, 47, 46, 45, 35, 33, 30, 23, 18, 1]
[274, 171, 70, 52, 52, 49, 48, 48, 43, 40, 36, 22, 20, 19, 14, 12, 12, 10, 4, 4]
[161, 106, 102, 81, 81, 73, 65, 58, 58, 41, 41, 28, 27, 26, 13, 13, 8, 8, 7, 3]
[295, 221, 78, 76, 71, 33, 33, 25, 25, 24, 24, 22, 14, 13, 13, 10, 9, 7, 6, 1]
[358, 139, 76, 61, 58, 57, 54, 50, 36, 20, 20, 14, 14, 11, 9, 7, 7, 7, 1, 1]
[191, 146, 115, 113, 93, 71, 48, 44, 30, 27, 23, 23, 14, 13, 11, 11, 9, 8, 8, 2]
[180, 122, 96, 91, 63, 60, 48, 46, 44, 40, 37, 34, 30, 23, 22, 19, 19, 9, 9, 8]
[150, 127, 116, 86, 71, 60, 56, 50, 48, 47, 42, 41, 37, 21, 11, 10, 10, 10, 7]
[188, 182, 179, 71, 60, 60, 50, 41, 38, 34, 25, 25, 18, 8, 6, 5, 4, 3, 3]
[158, 156, 141, 114, 110, 79, 56, 44, 33, 31, 25, 16, 12, 10, 6, 3, 2, 2, 2]
[213, 101, 95, 94, 87, 72, 63, 53, 50, 36, 36, 27, 19, 15, 14, 10, 8, 4, 3]
[202, 99, 95, 82, 77, 67, 66, 63, 60, 58, 36, 21, 18, 14, 10, 8, 7, 7, 6, 4]
[131, 120, 113, 113, 108, 78, 51, 51, 42, 37, 36, 31, 27, 19, 14, 13, 10, 5, 1]
[212, 104, 95, 66, 64, 63, 57, 47, 46, 42, 42, 37, 28, 26, 24, 20, 8, 8, 8, 3]
[220, 176, 91, 79, 77, 68, 47, 38, 36, 28, 22, 19, 18, 18, 15, 12, 12, 11, 7, 6]
[152, 101, 97, 85, 83, 70, 70, 54, 47, 47, 36, 36, 34, 26, 19, 16, 14, 10, 2, 1]
[96, 94, 91, 86, 80, 80, 73, 69, 67, 57, 41, 40, 26, 21, 19, 18, 15, 13, 9, 5]
[133, 112, 105, 104, 82, 80, 76, 69, 54, 54, 53, 41, 17, 6, 4, 3, 2, 2, 2, 1]
[208, 97, 82, 67, 59, 51, 51, 49, 49, 48, 45, 36, 33, 25, 24, 24, 13, 13, 13, 13]
[144, 112, 105, 83, 76, 72, 66, 62, 48, 47, 37, 37, 33, 30, 23, 11, 5, 5, 2, 2]
[182, 136, 115, 102, 93, 93, 66, 39, 28, 26, 25, 19, 18, 16, 14, 13, 9, 3, 2, 1]
[216, 103, 103, 81, 78, 54, 46, 41, 40, 36, 36, 35, 32, 31, 24, 22, 20, 2]
[197, 150, 132, 76, 73, 71, 69, 63, 33, 24, 22, 17, 17, 16, 15, 10, 10, 3, 1, 1]
[132, 107, 98, 97, 92, 92, 89, 65, 49, 33, 33, 33, 27, 22, 13, 9, 8, 1]
[196, 192, 99, 93, 64, 61, 51, 44, 34, 27, 26, 21, 19, 18, 17, 17, 16, 2, 2, 1]
[213, 151, 108, 86, 77, 63, 47, 34, 34, 28, 26, 26, 22, 22, 13, 12, 12, 11, 9, 6]
[188, 156, 111, 102, 86, 66, 64, 58, 43, 27, 21, 16, 15, 14, 11, 7, 5, 5, 3, 2]
[176, 150, 149, 74, 72, 62, 62, 44, 43, 31, 29, 25, 21, 15, 12, 12, 8, 7, 7, 1]
[180, 130, 123, 110, 77, 74, 53, 34, 34, 32, 31, 30, 29, 22, 13, 9, 9, 4, 3, 3]
[173, 116, 91, 65, 64, 54, 53, 48, 47, 44, 41, 41, 41, 41, 40, 13, 11, 9, 7, 1]
[155, 106, 96, 96, 91, 77, 63, 53, 53, 49, 42, 41, 18, 18, 18, 18, 3, 3]
[128, 112, 96, 92, 87, 81, 68, 66, 46, 40, 34, 28, 28, 24, 24, 21, 17, 3, 3, 2]
[199, 115, 102, 88, 66, 55, 53, 49, 47, 39, 34, 31, 30, 23, 21, 21, 16, 6, 4, 1]
[236, 192, 132, 95, 59, 49, 42, 38, 32, 26, 26, 22, 22, 13, 12, 2, 2]
[190, 133, 99, 87, 80, 76, 66, 53, 34, 30, 29, 29, 21, 15, 15, 11, 10, 8, 7, 7]
[257, 172, 142, 100, 56, 46, 41, 35, 35, 24, 22, 15, 14, 10, 10, 9, 9, 3]
[122, 121, 103, 86, 63, 63, 59, 57, 55, 55, 51, 42, 32, 24, 24, 20, 12, 9, 1, 1]
[212, 201, 165, 62, 52, 44, 41, 41, 28, 28, 22, 22, 20, 11, 11, 11, 11, 11, 7]
[116, 112, 105, 98, 81, 65, 64, 60, 59, 53, 49, 46, 35, 35, 8, 6, 4, 2, 2]
[167, 121, 102, 96, 88, 78, 56, 56, 51, 33, 31, 29, 29, 15, 14, 13, 13, 4, 4]
[141, 114, 93, 79, 75, 54, 48, 44, 44, 43, 38, 36, 33, 33, 31, 31, 27, 25, 10, 1]
[226, 218, 84, 80, 73, 52, 45, 40, 36, 28, 28, 23, 18, 15, 14, 9, 6, 3, 2]
[361, 69, 69, 69, 51, 47, 41, 40, 33, 31, 29, 29, 26, 25, 25, 20, 18, 8, 8, 1]
[176, 153, 110, 67, 59, 57, 56, 46, 44, 44, 32, 32, 28, 23, 21, 21, 21, 8, 2]
[149, 144, 123, 96, 90, 57, 56, 50, 42, 39, 30, 30, 23, 14, 13, 12, 11, 11, 5, 5]
[158, 123, 104, 95, 75, 53, 52, 47, 45, 44, 27, 27, 27, 26, 26, 17, 15, 14, 14, 11]
[191, 181, 111, 93, 76, 56, 45, 35, 35, 34, 34, 34, 29, 15, 9, 9, 7, 4, 1, 1]
[154, 142, 134, 102, 101, 98, 53, 49, 45, 30, 18, 14, 12, 11, 9, 8, 8, 6, 4, 2]
[224, 197, 98, 85, 59, 43, 43, 41, 41, 37, 36, 36, 23, 11, 5, 5, 4, 4, 4, 4]
[129, 129, 127, 107, 92, 75, 60, 59, 43, 37, 29, 24, 17, 17, 17, 14, 13, 5, 3, 3]
[181, 128, 118, 115, 56, 54, 50, 45, 44, 41, 41, 30, 25, 21, 20, 12, 9, 5, 4, 1]
[185, 182, 117, 82, 61, 46, 36, 36, 36, 34, 31, 29, 28, 21, 18, 17, 15, 12, 8, 6]
[169, 167, 99, 86, 81, 64, 37, 34, 31, 31, 29, 28, 27, 26, 25, 21, 19, 13, 9, 4]
[322, 165, 106, 73, 65, 43, 36, 33, 31, 29, 25, 17, 17, 15, 14, 2, 2, 2, 2, 1]
[208, 137, 121, 90, 87, 82, 60, 37, 36, 28, 21, 17, 16, 15, 14, 8, 8, 8, 6, 1]
[251, 97, 86, 86, 73, 68, 68, 64, 49, 48, 33, 26, 16, 14, 10, 5, 2, 2, 2]
[113, 109, 105, 96, 70, 66, 64, 61, 57, 56, 43, 32, 28, 28, 18, 14, 13, 12, 11, 4]
[188, 171, 82, 64, 58, 58, 53, 51, 45, 45, 44, 27, 21, 18, 18, 17, 15, 11, 8, 6]
[196, 161, 104, 96, 82, 79, 47, 44, 35, 35, 32, 29, 21, 12, 12, 12, 3]
[143, 143, 130, 94, 85, 78, 53, 51, 49, 33, 32, 32, 29, 14, 14, 7, 5, 5, 3]
[323, 113, 54, 50, 46, 44, 44, 42, 40, 38, 35, 35, 34, 30, 26, 12, 11, 10, 7, 6]
[164, 131, 103, 82, 71, 61, 59, 55, 49, 39, 33, 31, 30, 28, 16, 13, 12, 12, 11]
[274, 129, 105, 103, 82, 65, 65, 53, 28, 22, 18, 18, 9, 8, 8, 6, 6, 1]
[188, 178, 157, 104, 95, 63, 43, 29, 28, 27, 22, 19, 10, 8, 7, 5, 5, 4, 4, 4]
[130, 122, 107, 102, 100, 85, 65, 51, 51, 34, 30, 30, 25, 23, 17, 13, 6, 5, 3, 1]
[149, 104, 89, 85, 78, 73, 64, 58, 52, 48, 41, 40, 37, 32, 15, 10, 9, 8, 6, 2]
[250, 85, 80, 74, 72, 72, 65, 41, 38, 35, 34, 29, 29, 24, 22, 19, 19, 9, 3]
[204, 157, 136, 105, 71, 53, 46, 43, 28, 28, 26, 21, 21, 14, 14, 14, 8, 7, 4]
[109, 85, 78, 67, 64, 59, 59, 55, 50, 48, 48, 47, 45, 44, 36, 34, 33, 24, 9, 6]
[154, 148, 142, 141, 85, 55, 55, 42, 33, 27, 20, 20, 18, 15, 12, 9, 8, 7, 6, 3]
[150, 114, 83, 79, 73, 68, 57, 56, 51, 48, 40, 32, 26, 26, 22, 22, 18, 18, 16, 1]
[93, 93, 81, 74, 73, 69, 69, 58, 54, 53, 46, 44, 43, 35, 30, 21, 19, 19, 18, 8]
[194, 111, 89, 70, 69, 67, 57, 53, 47, 45, 43, 35, 28, 17, 17, 17, 15, 12, 8, 6]
[162, 139, 118, 99, 89, 81, 67, 53, 33, 33, 22, 17, 17, 17, 16, 11, 10, 9, 5, 2]
[177, 142, 106, 98, 97, 65, 49, 42, 31, 26, 26, 23, 22, 22, 21, 16, 14, 9, 9, 5]
[197, 139, 138, 100, 78, 75, 65, 63, 57, 37, 17, 11, 9, 7, 5, 2]
[126, 115, 104, 85, 82, 71, 55, 53, 49, 41, 35, 35, 34, 27, 25, 23, 23, 11, 5, 1]
[217, 190, 159, 106, 50, 41, 40, 32, 29, 27, 25, 25, 25, 13, 13, 2, 2, 2, 1, 1]
[219, 142, 111, 72, 69, 51, 45, 40, 39, 39, 38, 30, 22, 22, 16, 14, 14, 6, 6, 5]
[142, 112, 112, 103, 89, 87, 66, 49, 44, 42, 38, 38, 32, 17, 10, 6, 5, 4, 4]
[184, 139, 117, 106, 103, 77, 44, 43, 40, 34, 20, 17, 13, 12, 12, 11, 11, 8, 7, 2]
[151, 145, 116, 114, 72, 59, 48, 48, 40, 39, 38, 28, 24, 22, 19, 11, 11, 9, 6]
[271, 156, 96, 95, 78, 63, 56, 40, 28, 25, 23, 21, 13, 10, 8, 4, 4, 4, 4, 1]
[141, 141, 119, 116, 78, 63, 62, 54, 38, 37, 36, 34, 31, 13, 10, 8, 6, 5, 4, 4]
[180, 123, 102, 97, 77, 62, 61, 48, 39, 36, 33, 32, 26, 21, 21, 13, 8, 7, 7, 7]
[170, 168, 146, 104, 104, 87, 67, 39, 25, 21, 19, 18, 16, 12, 1, 1, 1, 1]
[153, 151, 93, 78, 69, 69, 67, 61, 54, 43, 32, 28, 28, 15, 15, 15, 14, 6, 6, 3]
[206, 99, 92, 90, 84, 83, 75, 60, 55, 46, 24, 19, 19, 13, 9, 9, 7, 7, 2, 1]
[172, 114, 105, 78, 67, 59, 54, 52, 40, 38, 35, 34, 34, 33, 24, 19, 17, 12, 8, 5]
[180, 131, 113, 72, 69, 62, 55, 49, 45, 43, 39, 34, 31, 26, 21, 13, 8, 8, 1]
[170, 141, 135, 90, 74, 66, 58, 48, 38, 34, 31, 27, 26, 17, 10, 9, 9, 7, 7, 3]
[137, 134, 106, 76, 73, 70, 70, 58, 56, 55, 44, 29, 20, 16, 15, 15, 9, 9, 4, 4]
[167, 100, 82, 72, 66, 49, 49, 48, 48, 48, 47, 46, 37, 37, 34, 24, 19, 16, 11]
[155, 142, 117, 103, 95, 59, 52, 40, 39, 33, 26, 24, 24, 21, 18, 18, 16, 10, 4, 4]
[146, 130, 101, 77, 77, 76, 75, 68, 39, 33, 28, 28, 28, 27, 15, 15, 13, 9, 9, 6]
[161, 119, 116, 114, 91, 46, 44, 43, 43, 42, 32, 25, 23, 22, 19, 16, 16, 16, 7, 5]
[210, 125, 103, 97, 56, 53, 53, 53, 42, 39, 34, 30, 28, 17, 16, 15, 10, 8, 6, 5]
[246, 138, 128, 107, 70, 68, 41, 27, 26, 24, 23, 21, 21, 21, 19, 7, 6, 4, 2, 1]
[247, 88, 84, 80, 68, 54, 40, 36, 36, 36, 32, 32, 32, 32, 32, 29, 18, 9, 8, 7]
[193, 116, 109, 75, 74, 72, 72, 66, 60, 33, 33, 29, 15, 15, 12, 11, 6, 5, 4]
[205, 187, 128, 73, 67, 57, 41, 39, 36, 34, 22, 21, 20, 18, 16, 15, 6, 5, 5, 5]
[142, 131, 109, 87, 72, 64, 53, 52, 44, 43, 35, 35, 31, 22, 21, 20, 16, 11, 6, 6]
[183, 168, 136, 88, 76, 76, 76, 39, 34, 30, 21, 17, 17, 17, 8, 4, 3, 3, 3, 1]
[239, 186, 93, 90, 69, 64, 43, 43, 41, 37, 30, 15, 15, 14, 7, 4, 4, 4, 1, 1]
[308, 102, 96, 79, 61, 55, 46, 41, 37, 32, 26, 25, 25, 23, 22, 9, 7, 6]
[179, 131, 121, 86, 76, 75, 62, 57, 55, 39, 22, 16, 16, 15, 14, 14, 11, 8, 3]
[181, 97, 95, 95, 85, 73, 72, 65, 51, 41, 37, 28, 28, 13, 10, 9, 8, 6, 5, 1]
[144, 107, 101, 82, 70, 66, 62, 58, 58, 54, 51, 39, 31, 28, 28, 8, 8, 5]
[218, 123, 103, 72, 63, 61, 60, 58, 57, 51, 38, 34, 13, 11, 9, 9, 7, 6, 6, 1]
[174, 109, 99, 99, 70, 67, 67, 53, 52, 44, 34, 30, 24, 22, 20, 19, 6, 6, 4, 1]
[220, 157, 156, 130, 66, 44, 40, 38, 32, 21, 21, 18, 13, 13, 13, 8, 6, 2, 1, 1]
[290, 101, 98, 97, 55, 54, 53, 51, 37, 25, 25, 23, 19, 17, 14, 12, 10, 9, 9, 1]
[194, 186, 108, 103, 64, 58, 42, 28, 28, 27, 24, 24, 24, 18, 18, 18, 15, 13, 4, 4]
[144, 111, 102, 83, 79, 73, 73, 59, 51, 50, 36, 36, 28, 27, 15, 15, 11, 4, 2, 1]
[166, 144, 128, 97, 66, 55, 53, 51, 51, 28, 28, 28, 25, 20, 19, 13, 13, 7, 6, 2]
[214, 120, 97, 84, 76, 69, 62, 56, 41, 40, 33, 33, 13, 13, 13, 11, 11, 10, 4]
[153, 119, 119, 105, 102, 72, 64, 64, 53, 34, 30, 27, 19, 13, 11, 7, 5, 2, 1]
[154, 124, 111, 93, 88, 65, 57, 50, 48, 48, 35, 26, 25, 24, 17, 10, 9, 8, 4, 4]
[299, 155, 76, 57, 53, 51, 45, 34, 33, 32, 29, 29, 29, 29, 18, 10, 6, 6, 5, 4]
[184, 184, 166, 166, 63, 36, 27, 27, 26, 25, 17, 12, 12, 11, 11, 10, 9, 8, 3, 3]
[231, 166, 127, 93, 73, 46, 46, 36, 26, 20, 19, 19, 19, 18, 16, 12, 11, 10, 8, 4]
